Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,5,0.6566666666666666,2.137055837563452,0.1,0.2,0.85
SPH+CPI,6,0.6766666666666666,2.251231527093596,0.1,0.2,0.85
SPH+CPI,7,0.7,2.4095238095238094,0.1,0.2,0.85
SPH+CPI,8,0.7133333333333334,2.514018691588785,0.1,0.2,0.85
SPH+CPI,9,0.73,2.6621004566210047,0.1,0.2,0.85
SPH+CPI,10,0.76,2.951754385964912,0.1,0.2,0.85
SPH+CPI,1,0.2566666666666666,1.0,0.1,0.2,0.9
SPH+CPI,2,0.4066666666666667,1.3688524590163935,0.1,0.2,0.9
SPH+CPI,3,0.4833333333333333,1.6275862068965516,0.1,0.2,0.9
SPH+CPI,4,0.5466666666666666,1.902439024390244,0.1,0.2,0.9
SPH+CPI,5,0.6233333333333333,2.283422459893048,0.1,0.2,0.9
SPH+CPI,6,0.68,2.593137254901961,0.1,0.2,0.9
SPH+CPI,7,0.7066666666666667,2.759433962264151,0.1,0.2,0.9
SPH+CPI,8,0.7266666666666667,2.903669724770642,0.1,0.2,0.9
SPH+CPI,9,0.7533333333333333,3.1194690265486726,0.1,0.2,0.9
SPH+CPI,10,0.7733333333333333,3.2974137931034484,0.1,0.2,0.9
SPH+CPI,1,0.3433333333333333,1.0,0.1,0.25,0.7
SPH+CPI,2,0.4733333333333333,1.2746478873239435,0.1,0.25,0.7
SPH+CPI,3,0.5666666666666667,1.5588235294117647,0.1,0.25,0.7
SPH+CPI,4,0.6233333333333333,1.7807486631016043,0.1,0.25,0.7
SPH+CPI,5,0.6633333333333333,1.9748743718592965,0.1,0.25,0.7
SPH+CPI,6,0.6966666666666667,2.167464114832536,0.1,0.25,0.7
SPH+CPI,7,0.7266666666666667,2.36697247706422,0.1,0.25,0.7
SPH+CPI,8,0.7466666666666667,2.517857142857143,0.1,0.25,0.7
SPH+CPI,9,0.76,2.631578947368421,0.1,0.25,0.7
SPH+CPI,10,0.7733333333333333,2.7586206896551726,0.1,0.25,0.7
SPH+CPI,1,0.32,1.0,0.1,0.25,0.75
SPH+CPI,2,0.4833333333333333,1.3379310344827586,0.1,0.25,0.75
SPH+CPI,3,0.5533333333333333,1.5481927710843373,0.1,0.25,0.75
SPH+CPI,4,0.62,1.811827956989248,0.1,0.25,0.75
SPH+CPI,5,0.6666666666666666,2.035,0.1,0.25,0.75
SPH+CPI,6,0.6866666666666666,2.150485436893204,0.1,0.25,0.75
SPH+CPI,7,0.7133333333333334,2.33177570093458,0.1,0.25,0.75
SPH+CPI,8,0.7333333333333333,2.4863636363636363,0.1,0.25,0.75
SPH+CPI,9,0.7466666666666667,2.602678571428572,0.1,0.25,0.75
SPH+CPI,10,0.77,2.826839826839827,0.1,0.25,0.75
SPH+CPI,1,0.3433333333333333,1.0,0.1,0.25,0.8
SPH+CPI,2,0.4766666666666667,1.2797202797202798,0.1,0.25,0.8
SPH+CPI,3,0.5666666666666667,1.5529411764705885,0.1,0.25,0.8
SPH+CPI,4,0.6066666666666667,1.7142857142857142,0.1,0.25,0.8
SPH+CPI,5,0.6466666666666666,1.9175257731958764,0.1,0.25,0.8
SPH+CPI,6,0.6833333333333333,2.1365853658536587,0.1,0.25,0.8
SPH+CPI,7,0.7166666666666667,2.362790697674418,0.1,0.25,0.8
SPH+CPI,8,0.7266666666666667,2.440366972477064,0.1,0.25,0.8
