Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,1,0.56,1.0,0.15,0.3,0.8
SPH+CPI,2,0.65,1.1384615384615384,0.15,0.3,0.8
SPH+CPI,3,0.6833333333333333,1.2292682926829268,0.15,0.3,0.8
SPH+CPI,4,0.6933333333333334,1.2692307692307692,0.15,0.3,0.8
SPH+CPI,5,0.72,1.4074074074074074,0.15,0.3,0.8
SPH+CPI,6,0.74,1.5315315315315314,0.15,0.3,0.8
SPH+CPI,7,0.7533333333333333,1.6283185840707963,0.15,0.3,0.8
SPH+CPI,8,0.76,1.6842105263157894,0.15,0.3,0.8
SPH+CPI,9,0.7733333333333333,1.8103448275862069,0.15,0.3,0.8
SPH+CPI,10,0.7933333333333333,2.016806722689076,0.15,0.3,0.8
SPH+CPI,1,0.5766666666666667,1.0,0.15,0.3,0.85
SPH+CPI,2,0.6433333333333333,1.1036269430051813,0.15,0.3,0.85
SPH+CPI,3,0.6866666666666666,1.2233009708737863,0.15,0.3,0.85
SPH+CPI,4,0.6966666666666667,1.263157894736842,0.15,0.3,0.85
SPH+CPI,5,0.7166666666666667,1.3674418604651162,0.15,0.3,0.85
SPH+CPI,6,0.73,1.452054794520548,0.15,0.3,0.85
SPH+CPI,7,0.7566666666666667,1.6475770925110131,0.15,0.3,0.85
SPH+CPI,8,0.77,1.7575757575757576,0.15,0.3,0.85
SPH+CPI,9,0.7766666666666666,1.8197424892703864,0.15,0.3,0.85
SPH+CPI,10,0.7833333333333333,1.88936170212766,0.15,0.3,0.85
SPH+CPI,1,0.5466666666666666,1.0,0.15,0.3,0.9
SPH+CPI,2,0.6,1.0888888888888888,0.15,0.3,0.9
SPH+CPI,3,0.6733333333333333,1.297029702970297,0.15,0.3,0.9
SPH+CPI,4,0.6866666666666666,1.3495145631067962,0.15,0.3,0.9
SPH+CPI,5,0.6966666666666667,1.4019138755980862,0.15,0.3,0.9
SPH+CPI,6,0.7233333333333334,1.5714285714285714,0.15,0.3,0.9
SPH+CPI,7,0.7533333333333333,1.7876106194690264,0.15,0.3,0.9
SPH+CPI,8,0.77,1.922077922077922,0.15,0.3,0.9
SPH+CPI,9,0.77,1.922077922077922,0.15,0.3,0.9
SPH+CPI,10,0.78,2.025641025641025,0.15,0.3,0.9
SPH+CPI,1,0.58,1.0,0.15,0.35,0.7
SPH+CPI,2,0.6366666666666667,1.0890052356020945,0.15,0.35,0.7
SPH+CPI,3,0.6966666666666667,1.2535885167464116,0.15,0.35,0.7
SPH+CPI,4,0.7033333333333334,1.2796208530805686,0.15,0.35,0.7
SPH+CPI,5,0.7333333333333333,1.431818181818182,0.15,0.35,0.7
SPH+CPI,6,0.7466666666666667,1.5133928571428572,0.15,0.35,0.7
SPH+CPI,7,0.7566666666666667,1.5859030837004404,0.15,0.35,0.7
SPH+CPI,8,0.77,1.696969696969697,0.15,0.35,0.7
SPH+CPI,9,0.78,1.790598290598291,0.15,0.35,0.7
SPH+CPI,10,0.7933333333333333,1.9285714285714288,0.15,0.35,0.7
SPH+CPI,1,0.5766666666666667,1.0,0.15,0.35,0.75
SPH+CPI,2,0.65,1.1128205128205129,0.15,0.35,0.75
SPH+CPI,3,0.69,1.2222222222222223,0.15,0.35,0.75
SPH+CPI,4,0.6966666666666667,1.248803827751196,0.15,0.35,0.75
SPH+CPI,5,0.7166666666666667,1.3534883720930233,0.15,0.35,0.75
SPH+CPI,6,0.73,1.4383561643835616,0.15,0.35,0.75
SPH+CPI,7,0.7433333333333333,1.5381165919282511,0.15,0.35,0.75
SPH+CPI,8,0.7533333333333333,1.6238938053097345,0.15,0.35,0.75
SPH+CPI,9,0.77,1.7835497835497836,0.15,0.35,0.75
SPH+CPI,10,0.7866666666666666,1.957627118644068,0.15,0.35,0.75
SPH+CPI,1,0.56,1.0,0.15,0.35,0.8
SPH+CPI,2,0.6466666666666666,1.134020618556701,0.15,0.35,0.8
SPH+CPI,3,0.6833333333333333,1.2341463414634146,0.15,0.35,0.8
SPH+CPI,4,0.6933333333333334,1.2740384615384617,0.15,0.35,0.8
SPH+CPI,5,0.72,1.412037037037037,0.15,0.35,0.8
SPH+CPI,6,0.74,1.536036036036036,0.15,0.35,0.8
SPH+CPI,7,0.7533333333333333,1.6327433628318584,0.15,0.35,0.8
SPH+CPI,8,0.76,1.6885964912280702,0.15,0.35,0.8
SPH+CPI,9,0.7733333333333333,1.8146551724137927,0.15,0.35,0.8
SPH+CPI,10,0.7933333333333333,2.0210084033613445,0.15,0.35,0.8
SPH+CPI,1,0.5766666666666667,1.0,0.15,0.35,0.85
SPH+CPI,2,0.64,1.0989583333333333,0.15,0.35,0.85
SPH+CPI,3,0.6866666666666666,1.2281553398058251,0.15,0.35,0.85
SPH+CPI,4,0.6966666666666667,1.2679425837320577,0.15,0.35,0.85
SPH+CPI,5,0.7166666666666667,1.372093023255814,0.15,0.35,0.85
SPH+CPI,6,0.73,1.45662100456621,0.15,0.35,0.85
SPH+CPI,7,0.7566666666666667,1.6519823788546255,0.15,0.35,0.85
SPH+CPI,8,0.77,1.761904761904762,0.15,0.35,0.85
SPH+CPI,9,0.7766666666666666,1.8240343347639485,0.15,0.35,0.85
SPH+CPI,10,0.7833333333333333,1.893617021276596,0.15,0.35,0.85
SPH+CPI,1,0.5466666666666666,1.0,0.15,0.35,0.9
SPH+CPI,2,0.5966666666666667,1.0837988826815643,0.15,0.35,0.9
SPH+CPI,3,0.6733333333333333,1.301980198019802,0.15,0.35,0.9
SPH+CPI,4,0.6866666666666666,1.354368932038835,0.15,0.35,0.9
SPH+CPI,5,0.6966666666666667,1.4066985645933014,0.15,0.35,0.9
SPH+CPI,6,0.7233333333333334,1.576036866359447,0.15,0.35,0.9
SPH+CPI,7,0.7533333333333333,1.7920353982300885,0.15,0.35,0.9
SPH+CPI,8,0.77,1.9264069264069263,0.15,0.35,0.9
SPH+CPI,9,0.77,1.9264069264069263,0.15,0.35,0.9
SPH+CPI,10,0.78,2.02991452991453,0.15,0.35,0.9
SPH+CPI,1,0.5733333333333334,1.0,0.15,0.4,0.7
SPH+CPI,2,0.6466666666666666,1.11340206185567,0.15,0.4,0.7
SPH+CPI,3,0.7,1.2571428571428571,0.15,0.4,0.7
SPH+CPI,4,0.71,1.295774647887324,0.15,0.4,0.7
SPH+CPI,5,0.7366666666666667,1.4298642533936652,0.15,0.4,0.7
SPH+CPI,6,0.7433333333333333,1.4708520179372198,0.15,0.4,0.7
SPH+CPI,7,0.7533333333333333,1.5442477876106195,0.15,0.4,0.7
SPH+CPI,8,0.76,1.600877192982456,0.15,0.4,0.7
SPH+CPI,9,0.7766666666666666,1.759656652360515,0.15,0.4,0.7
SPH+CPI,10,0.79,1.8987341772151896,0.15,0.4,0.7
SPH+CPI,1,0.5733333333333334,1.0,0.15,0.4,0.75
SPH+CPI,2,0.6566666666666666,1.1269035532994924,0.15,0.4,0.75
SPH+CPI,3,0.69,1.2173913043478262,0.15,0.4,0.75
SPH+CPI,4,0.7,1.2571428571428571,0.15,0.4,0.75
SPH+CPI,5,0.72,1.3611111111111112,0.15,0.4,0.75
SPH+CPI,6,0.7266666666666667,1.4036697247706422,0.15,0.4,0.75
SPH+CPI,7,0.74,1.5045045045045045,0.15,0.4,0.75
SPH+CPI,8,0.7433333333333333,1.5336322869955157,0.15,0.4,0.75
SPH+CPI,9,0.7666666666666667,1.7608695652173914,0.15,0.4,0.75
SPH+CPI,10,0.7833333333333333,1.9361702127659568,0.15,0.4,0.75
SPH+CPI,1,0.5566666666666666,1.0,0.15,0.4,0.8
SPH+CPI,2,0.6566666666666666,1.1522842639593909,0.15,0.4,0.8
SPH+CPI,3,0.69,1.2415458937198067,0.15,0.4,0.8
SPH+CPI,4,0.7033333333333334,1.2938388625592416,0.15,0.4,0.8
SPH+CPI,5,0.7233333333333334,1.3963133640552996,0.15,0.4,0.8
SPH+CPI,6,0.73,1.4383561643835616,0.15,0.4,0.8
SPH+CPI,7,0.7433333333333333,1.5381165919282511,0.15,0.4,0.8
SPH+CPI,8,0.7466666666666667,1.5669642857142858,0.15,0.4,0.8
SPH+CPI,9,0.77,1.792207792207792,0.15,0.4,0.8
SPH+CPI,10,0.79,2.0,0.15,0.4,0.8
SPH+CPI,1,0.5733333333333334,1.0,0.15,0.4,0.85
SPH+CPI,2,0.65,1.117948717948718,0.15,0.4,0.85
SPH+CPI,3,0.6933333333333334,1.2355769230769231,0.15,0.4,0.85
SPH+CPI,4,0.7033333333333334,1.2748815165876777,0.15,0.4,0.85
SPH+CPI,5,0.7133333333333334,1.3271028037383177,0.15,0.4,0.85
SPH+CPI,6,0.7233333333333334,1.391705069124424,0.15,0.4,0.85
SPH+CPI,7,0.75,1.5911111111111111,0.15,0.4,0.85
SPH+CPI,8,0.7633333333333333,1.703056768558952,0.15,0.4,0.85
SPH+CPI,9,0.7766666666666666,1.8283261802575108,0.15,0.4,0.85
SPH+CPI,10,0.7866666666666666,1.9322033898305084,0.15,0.4,0.85
SPH+CPI,1,0.5466666666666666,1.0,0.15,0.4,0.9
SPH+CPI,2,0.61,1.1038251366120218,0.15,0.4,0.9
SPH+CPI,3,0.6766666666666666,1.29064039408867,0.15,0.4,0.9
SPH+CPI,4,0.6933333333333334,1.3557692307692308,0.15,0.4,0.9
SPH+CPI,5,0.7033333333333334,1.4075829383886256,0.15,0.4,0.9
SPH+CPI,6,0.7233333333333334,1.5345622119815667,0.15,0.4,0.9
SPH+CPI,7,0.7466666666666667,1.7053571428571428,0.15,0.4,0.9
SPH+CPI,8,0.76,1.8157894736842104,0.15,0.4,0.9
SPH+CPI,9,0.77,1.9090909090909087,0.15,0.4,0.9
SPH+CPI,10,0.78,2.0128205128205128,0.15,0.4,0.9
SPH+CPI,1,0.57,1.0,0.2,0.2,0.7
SPH+CPI,2,0.6366666666666666,1.1030927835051547,0.2,0.2,0.7
SPH+CPI,3,0.6933333333333334,1.2559241706161135,0.2,0.2,0.7
SPH+CPI,4,0.72,1.356164383561644,0.2,0.2,0.7
SPH+CPI,5,0.74,1.4533333333333334,0.2,0.2,0.7
SPH+CPI,6,0.7466666666666667,1.4933920704845816,0.2,0.2,0.7
SPH+CPI,7,0.7566666666666667,1.565217391304348,0.2,0.2,0.7
SPH+CPI,8,0.7666666666666666,1.648068669527897,0.2,0.2,0.7
SPH+CPI,9,0.77,1.6794871794871795,0.2,0.2,0.7
SPH+CPI,10,0.7866666666666666,1.8535564853556483,0.2,0.2,0.7
SPH+CPI,1,0.58,1.0,0.2,0.2,0.75
SPH+CPI,2,0.66,1.121212121212121,0.2,0.2,0.75
SPH+CPI,3,0.6966666666666667,1.2200956937799043,0.2,0.2,0.75
SPH+CPI,4,0.7233333333333334,1.3225806451612905,0.2,0.2,0.75
SPH+CPI,5,0.7333333333333333,1.3727272727272728,0.2,0.2,0.75
SPH+CPI,6,0.74,1.4144144144144144,0.2,0.2,0.75
SPH+CPI,7,0.7533333333333333,1.5132743362831858,0.2,0.2,0.75
SPH+CPI,8,0.7633333333333333,1.5982532751091705,0.2,0.2,0.75
SPH+CPI,9,0.7733333333333333,1.6939655172413792,0.2,0.2,0.75
SPH+CPI,10,0.79,1.869198312236287,0.2,0.2,0.75
SPH+CPI,1,0.5633333333333334,1.0,0.2,0.2,0.8
SPH+CPI,2,0.66,1.1464646464646464,0.2,0.2,0.8
SPH+CPI,3,0.6966666666666667,1.244019138755981,0.2,0.2,0.8
SPH+CPI,4,0.7233333333333334,1.345622119815668,0.2,0.2,0.8
SPH+CPI,5,0.7366666666666667,1.411764705882353,0.2,0.2,0.8
SPH+CPI,6,0.7433333333333333,1.452914798206278,0.2,0.2,0.8
SPH+CPI,7,0.7566666666666667,1.550660792951542,0.2,0.2,0.8
SPH+CPI,8,0.7666666666666667,1.6347826086956525,0.2,0.2,0.8
SPH+CPI,9,0.7766666666666666,1.7296137339055797,0.2,0.2,0.8
SPH+CPI,10,0.79,1.869198312236287,0.2,0.2,0.8
SPH+CPI,1,0.5766666666666667,1.0,0.2,0.2,0.85
SPH+CPI,2,0.6533333333333333,1.1173469387755102,0.2,0.2,0.85
SPH+CPI,3,0.7,1.2428571428571429,0.2,0.2,0.85
SPH+CPI,4,0.7233333333333334,1.3317972350230414,0.2,0.2,0.85
SPH+CPI,5,0.73,1.365296803652968,0.2,0.2,0.85
SPH+CPI,6,0.74,1.427927927927928,0.2,0.2,0.85
SPH+CPI,7,0.7633333333333333,1.5982532751091705,0.2,0.2,0.85
SPH+CPI,8,0.7833333333333333,1.7617021276595746,0.2,0.2,0.85
SPH+CPI,9,0.7866666666666666,1.7923728813559323,0.2,0.2,0.85
SPH+CPI,10,0.7933333333333333,1.861344537815126,0.2,0.2,0.85
SPH+CPI,1,0.55,1.0,0.2,0.2,0.9
SPH+CPI,2,0.61,1.098360655737705,0.2,0.2,0.9
SPH+CPI,3,0.6866666666666666,1.3106796116504855,0.2,0.2,0.9
SPH+CPI,4,0.7133333333333334,1.411214953271028,0.2,0.2,0.9
SPH+CPI,5,0.72,1.4444444444444444,0.2,0.2,0.9
SPH+CPI,6,0.74,1.5675675675675675,0.2,0.2,0.9
SPH+CPI,7,0.7633333333333333,1.7336244541484715,0.2,0.2,0.9
SPH+CPI,8,0.7766666666666666,1.841201716738197,0.2,0.2,0.9
SPH+CPI,9,0.7766666666666666,1.841201716738197,0.2,0.2,0.9
SPH+CPI,10,0.78,1.876068376068376,0.2,0.2,0.9
SPH+CPI,1,0.57,1.0,0.2,0.25,0.7
SPH+CPI,2,0.6366666666666666,1.2030927835051548,0.2,0.25,0.7
SPH+CPI,3,0.7,1.372300469483568,0.2,0.25,0.7
SPH+CPI,4,0.72,1.4470319634703197,0.2,0.25,0.7
SPH+CPI,5,0.7433333333333333,1.5601769911504424,0.2,0.25,0.7
SPH+CPI,6,0.75,1.6,0.2,0.25,0.7
SPH+CPI,7,0.7633333333333333,1.6948275862068969,0.2,0.25,0.7
SPH+CPI,8,0.7666666666666666,1.7223175965665236,0.2,0.25,0.7
SPH+CPI,9,0.77,1.7538461538461536,0.2,0.25,0.7
SPH+CPI,10,0.7833333333333333,1.894117647058824,0.2,0.25,0.7
SPH+CPI,1,0.58,1.0,0.2,0.25,0.75
SPH+CPI,2,0.66,1.121212121212121,0.2,0.25,0.75
SPH+CPI,3,0.7033333333333334,1.2369668246445498,0.2,0.25,0.75
SPH+CPI,4,0.7233333333333334,1.3133640552995391,0.2,0.25,0.75
SPH+CPI,5,0.7366666666666667,1.3800904977375563,0.2,0.25,0.75
SPH+CPI,6,0.7433333333333333,1.4215246636771302,0.2,0.25,0.75
SPH+CPI,7,0.76,1.543859649122807,0.2,0.25,0.75
SPH+CPI,8,0.7633333333333333,1.5720524017467248,0.2,0.25,0.75
SPH+CPI,9,0.7733333333333333,1.668103448275862,0.2,0.25,0.75
SPH+CPI,10,0.7866666666666666,1.8093220338983047,0.2,0.25,0.75
SPH+CPI,1,0.5633333333333334,1.0,0.2,0.25,0.8
SPH+CPI,2,0.66,1.1464646464646464,0.2,0.25,0.8
SPH+CPI,3,0.7033333333333334,1.2606635071090049,0.2,0.25,0.8
SPH+CPI,4,0.7233333333333334,1.336405529953917,0.2,0.25,0.8
SPH+CPI,5,0.74,1.4189189189189189,0.2,0.25,0.8
SPH+CPI,6,0.7466666666666667,1.4598214285714286,0.2,0.25,0.8
SPH+CPI,7,0.7633333333333333,1.5807860262008733,0.2,0.25,0.8
SPH+CPI,8,0.7666666666666667,1.608695652173913,0.2,0.25,0.8
SPH+CPI,9,0.7766666666666666,1.703862660944206,0.2,0.25,0.8
SPH+CPI,10,0.7866666666666666,1.8093220338983047,0.2,0.25,0.8
SPH+CPI,1,0.5666666666666667,1.0,0.2,0.25,0.85
SPH+CPI,2,0.6433333333333333,1.1173469387755102,0.2,0.25,0.85
SPH+CPI,3,0.6966666666666667,1.259433962264151,0.2,0.25,0.85
SPH+CPI,4,0.7133333333333334,1.3225806451612905,0.2,0.25,0.85
SPH+CPI,5,0.7233333333333333,1.3727272727272728,0.2,0.25,0.85
SPH+CPI,6,0.7333333333333333,1.4349775784753362,0.2,0.25,0.85
SPH+CPI,7,0.76,1.6277056277056277,0.2,0.25,0.85
SPH+CPI,8,0.7733333333333333,1.7361702127659575,0.2,0.25,0.85
SPH+CPI,9,0.7766666666666666,1.7669491525423728,0.2,0.25,0.85
SPH+CPI,10,0.78,1.80168776371308,0.2,0.25,0.85
SPH+CPI,1,0.5533333333333333,1.0,0.2,0.25,0.9
SPH+CPI,2,0.6133333333333333,1.0978260869565215,0.2,0.25,0.9
SPH+CPI,3,0.6933333333333334,1.3173076923076923,0.2,0.25,0.9
SPH+CPI,4,0.7133333333333334,1.3925233644859814,0.2,0.25,0.9
SPH+CPI,5,0.72,1.4259259259259258,0.2,0.25,0.9
SPH+CPI,6,0.7366666666666667,1.5294117647058822,0.2,0.25,0.9
SPH+CPI,7,0.7633333333333333,1.720524017467249,0.2,0.25,0.9
SPH+CPI,8,0.7766666666666666,1.8283261802575108,0.2,0.25,0.9
SPH+CPI,9,0.7766666666666666,1.8283261802575108,0.2,0.25,0.9
SPH+CPI,10,0.78,1.8632478632478635,0.2,0.25,0.9
SPH+CPI,1,0.58,1.0,0.2,0.3,0.7
SPH+CPI,2,0.6366666666666666,1.1876288659793814,0.2,0.3,0.7
SPH+CPI,3,0.7,1.3582159624413146,0.2,0.3,0.7
SPH+CPI,4,0.7166666666666667,1.4211009174311928,0.2,0.3,0.7
SPH+CPI,5,0.7433333333333333,1.5513274336283187,0.2,0.3,0.7
SPH+CPI,6,0.75,1.5912280701754389,0.2,0.3,0.7
SPH+CPI,7,0.7633333333333333,1.6862068965517245,0.2,0.3,0.7
SPH+CPI,8,0.7666666666666666,1.7137339055793992,0.2,0.3,0.7
SPH+CPI,9,0.77,1.745299145299145,0.2,0.3,0.7
SPH+CPI,10,0.7833333333333333,1.885714285714286,0.2,0.3,0.7
SPH+CPI,1,0.5866666666666667,1.0,0.2,0.3,0.75
SPH+CPI,2,0.66,1.1111111111111112,0.2,0.3,0.75
SPH+CPI,3,0.7033333333333334,1.2274881516587677,0.2,0.3,0.75
SPH+CPI,4,0.72,1.2916666666666667,0.2,0.3,0.75
SPH+CPI,5,0.7366666666666667,1.3755656108597285,0.2,0.3,0.75
SPH+CPI,6,0.7433333333333333,1.4170403587443947,0.2,0.3,0.75
SPH+CPI,7,0.76,1.5394736842105263,0.2,0.3,0.75
SPH+CPI,8,0.7633333333333333,1.5676855895196506,0.2,0.3,0.75
SPH+CPI,9,0.7733333333333333,1.6637931034482758,0.2,0.3,0.75
SPH+CPI,10,0.7866666666666666,1.805084745762712,0.2,0.3,0.75
SPH+CPI,1,0.57,1.0,0.2,0.3,0.8
SPH+CPI,2,0.66,1.1363636363636365,0.2,0.3,0.8
SPH+CPI,3,0.7033333333333334,1.2511848341232228,0.2,0.3,0.8
SPH+CPI,4,0.72,1.3148148148148149,0.2,0.3,0.8
SPH+CPI,5,0.74,1.4144144144144144,0.2,0.3,0.8
SPH+CPI,6,0.7466666666666667,1.4553571428571428,0.2,0.3,0.8
SPH+CPI,7,0.7633333333333333,1.5764192139737991,0.2,0.3,0.8
SPH+CPI,8,0.7666666666666667,1.6043478260869566,0.2,0.3,0.8
SPH+CPI,9,0.7766666666666666,1.6995708154506437,0.2,0.3,0.8
SPH+CPI,10,0.7866666666666666,1.805084745762712,0.2,0.3,0.8
SPH+CPI,1,0.5733333333333334,1.0,0.2,0.3,0.85
SPH+CPI,2,0.6433333333333333,1.1071428571428572,0.2,0.3,0.85
SPH+CPI,3,0.6966666666666667,1.25,0.2,0.3,0.85
SPH+CPI,4,0.71,1.3009259259259258,0.2,0.3,0.85
SPH+CPI,5,0.7233333333333333,1.3681818181818182,0.2,0.3,0.85
SPH+CPI,6,0.7333333333333333,1.4304932735426008,0.2,0.3,0.85
SPH+CPI,7,0.76,1.6233766233766234,0.2,0.3,0.85
SPH+CPI,8,0.7733333333333333,1.7319148936170212,0.2,0.3,0.85
SPH+CPI,9,0.7766666666666666,1.7627118644067796,0.2,0.3,0.85
SPH+CPI,10,0.78,1.7974683544303798,0.2,0.3,0.85
SPH+CPI,1,0.56,1.0,0.2,0.3,0.9
SPH+CPI,2,0.6133333333333333,1.0869565217391304,0.2,0.3,0.9
SPH+CPI,3,0.6933333333333334,1.3076923076923077,0.2,0.3,0.9
SPH+CPI,4,0.71,1.3708920187793427,0.2,0.3,0.9
SPH+CPI,5,0.72,1.4212962962962965,0.2,0.3,0.9
SPH+CPI,6,0.7366666666666667,1.5248868778280542,0.2,0.3,0.9
SPH+CPI,7,0.7633333333333333,1.7161572052401746,0.2,0.3,0.9
SPH+CPI,8,0.7766666666666666,1.8240343347639485,0.2,0.3,0.9
SPH+CPI,9,0.7766666666666666,1.8240343347639485,0.2,0.3,0.9
SPH+CPI,10,0.78,1.858974358974359,0.2,0.3,0.9
SPH+CPI,1,0.58,1.0,0.2,0.35,0.7
SPH+CPI,2,0.63,1.078125,0.2,0.35,0.7
SPH+CPI,3,0.7,1.267605633802817,0.2,0.35,0.7
SPH+CPI,4,0.7133333333333334,1.3179723502304148,0.2,0.35,0.7
SPH+CPI,5,0.7433333333333333,1.4646017699115044,0.2,0.35,0.7
SPH+CPI,6,0.75,1.5043859649122806,0.2,0.35,0.7
SPH+CPI,7,0.7633333333333333,1.5991379310344829,0.2,0.35,0.7
SPH+CPI,8,0.7666666666666666,1.6266094420600858,0.2,0.35,0.7
SPH+CPI,9,0.77,1.6581196581196582,0.2,0.35,0.7
SPH+CPI,10,0.7833333333333333,1.7983193277310925,0.2,0.35,0.7
SPH+CPI,1,0.5866666666666667,1.0,0.2,0.35,0.75
SPH+CPI,2,0.6533333333333333,1.1020408163265305,0.2,0.35,0.75
SPH+CPI,3,0.7033333333333334,1.2369668246445498,0.2,0.35,0.75
SPH+CPI,4,0.7166666666666667,1.2883720930232558,0.2,0.35,0.75
SPH+CPI,5,0.7366666666666667,1.3891402714932126,0.2,0.35,0.75
SPH+CPI,6,0.7433333333333333,1.4304932735426008,0.2,0.35,0.75
SPH+CPI,7,0.76,1.5526315789473684,0.2,0.35,0.75
SPH+CPI,8,0.7633333333333333,1.5807860262008733,0.2,0.35,0.75
SPH+CPI,9,0.7733333333333333,1.6767241379310345,0.2,0.35,0.75
SPH+CPI,10,0.7866666666666666,1.817796610169492,0.2,0.35,0.75
SPH+CPI,1,0.57,1.0,0.2,0.35,0.8
SPH+CPI,2,0.6533333333333333,1.1275510204081634,0.2,0.35,0.8
SPH+CPI,3,0.7033333333333334,1.2606635071090049,0.2,0.35,0.8
SPH+CPI,4,0.7166666666666667,1.3116279069767445,0.2,0.35,0.8
SPH+CPI,5,0.74,1.427927927927928,0.2,0.35,0.8
SPH+CPI,6,0.7466666666666667,1.46875,0.2,0.35,0.8
SPH+CPI,7,0.7633333333333333,1.5895196506550218,0.2,0.35,0.8
SPH+CPI,8,0.7666666666666667,1.617391304347826,0.2,0.35,0.8
SPH+CPI,9,0.7766666666666666,1.7124463519313304,0.2,0.35,0.8
SPH+CPI,10,0.7866666666666666,1.817796610169492,0.2,0.35,0.8
SPH+CPI,1,0.5833333333333334,1.0,0.2,0.35,0.85
SPH+CPI,2,0.6466666666666666,1.097938144329897,0.2,0.35,0.85
SPH+CPI,3,0.7066666666666667,1.259433962264151,0.2,0.35,0.85
SPH+CPI,4,0.7166666666666667,1.2976744186046512,0.2,0.35,0.85
SPH+CPI,5,0.7333333333333333,1.3818181818181818,0.2,0.35,0.85
SPH+CPI,6,0.7433333333333333,1.4439461883408071,0.2,0.35,0.85
SPH+CPI,7,0.77,1.6363636363636365,0.2,0.35,0.85
SPH+CPI,8,0.7833333333333333,1.74468085106383,0.2,0.35,0.85
SPH+CPI,9,0.7866666666666666,1.7754237288135593,0.2,0.35,0.85
SPH+CPI,10,0.79,1.810126582278481,0.2,0.35,0.85
SPH+CPI,1,0.56,1.0,0.2,0.35,0.9
SPH+CPI,2,0.6066666666666667,1.0769230769230769,0.2,0.35,0.9
SPH+CPI,3,0.6933333333333334,1.3173076923076923,0.2,0.35,0.9
SPH+CPI,4,0.7066666666666667,1.3679245283018868,0.2,0.35,0.9
SPH+CPI,5,0.72,1.4351851851851851,0.2,0.35,0.9
SPH+CPI,6,0.7366666666666667,1.5384615384615383,0.2,0.35,0.9
SPH+CPI,7,0.7633333333333333,1.7292576419213974,0.2,0.35,0.9
SPH+CPI,8,0.7766666666666666,1.8369098712446352,0.2,0.35,0.9
SPH+CPI,9,0.7766666666666666,1.8369098712446352,0.2,0.35,0.9
SPH+CPI,10,0.78,1.871794871794872,0.2,0.35,0.9
SPH+CPI,1,0.58,1.0,0.2,0.4,0.7
SPH+CPI,2,0.6333333333333333,1.1829015544041452,0.2,0.4,0.7
SPH+CPI,3,0.7,1.3629107981220656,0.2,0.4,0.7
SPH+CPI,4,0.7166666666666667,1.4256880733944952,0.2,0.4,0.7
SPH+CPI,5,0.7433333333333333,1.5557522123893806,0.2,0.4,0.7
SPH+CPI,6,0.75,1.5956140350877197,0.2,0.4,0.7
SPH+CPI,7,0.7633333333333333,1.6905172413793106,0.2,0.4,0.7
SPH+CPI,8,0.7666666666666666,1.7180257510729615,0.2,0.4,0.7
SPH+CPI,9,0.77,1.7495726495726498,0.2,0.4,0.7
SPH+CPI,10,0.78,1.855274261603376,0.2,0.4,0.7
SPH+CPI,1,0.59,1.0,0.2,0.4,0.75
SPH+CPI,2,0.6533333333333333,1.196938775510204,0.2,0.4,0.75
SPH+CPI,3,0.7,1.323809523809524,0.2,0.4,0.75
SPH+CPI,4,0.7166666666666667,1.388372093023256,0.2,0.4,0.75
SPH+CPI,5,0.7366666666666667,1.4891402714932127,0.2,0.4,0.75
SPH+CPI,6,0.7433333333333333,1.530493273542601,0.2,0.4,0.75
SPH+CPI,7,0.76,1.6526315789473685,0.2,0.4,0.75
SPH+CPI,8,0.7633333333333333,1.6807860262008734,0.2,0.4,0.75
SPH+CPI,9,0.7733333333333333,1.7767241379310346,0.2,0.4,0.75
SPH+CPI,10,0.7833333333333333,1.8829787234042552,0.2,0.4,0.75
SPH+CPI,1,0.5733333333333334,1.0,0.2,0.4,0.8
SPH+CPI,2,0.6533333333333333,1.1224489795918366,0.2,0.4,0.8
SPH+CPI,3,0.7,1.2476190476190476,0.2,0.4,0.8
SPH+CPI,4,0.7166666666666667,1.3116279069767445,0.2,0.4,0.8
SPH+CPI,5,0.74,1.427927927927928,0.2,0.4,0.8
SPH+CPI,6,0.7466666666666667,1.46875,0.2,0.4,0.8
SPH+CPI,7,0.7633333333333333,1.5895196506550218,0.2,0.4,0.8
SPH+CPI,8,0.7666666666666667,1.617391304347826,0.2,0.4,0.8
SPH+CPI,9,0.7766666666666666,1.7124463519313304,0.2,0.4,0.8
SPH+CPI,10,0.7866666666666666,1.817796610169492,0.2,0.4,0.8
SPH+CPI,1,0.5866666666666667,1.0,0.2,0.4,0.85
SPH+CPI,2,0.6466666666666666,1.092783505154639,0.2,0.4,0.85
SPH+CPI,3,0.7033333333333334,1.246445497630332,0.2,0.4,0.85
SPH+CPI,4,0.7166666666666667,1.2976744186046512,0.2,0.4,0.85
SPH+CPI,5,0.7333333333333333,1.3818181818181818,0.2,0.4,0.85
SPH+CPI,6,0.7433333333333333,1.4439461883408071,0.2,0.4,0.85
SPH+CPI,7,0.77,1.6363636363636365,0.2,0.4,0.85
SPH+CPI,8,0.7833333333333333,1.74468085106383,0.2,0.4,0.85
SPH+CPI,9,0.7866666666666666,1.7754237288135593,0.2,0.4,0.85
SPH+CPI,10,0.79,1.810126582278481,0.2,0.4,0.85
SPH+CPI,1,0.5633333333333334,1.0,0.2,0.4,0.9
SPH+CPI,2,0.6066666666666667,1.0714285714285714,0.2,0.4,0.9
