Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,2,0.42,1.3492063492063493,0.1,0.25,0.9
SPH+CPI,3,0.5166666666666667,1.6580645161290322,0.1,0.25,0.9
SPH+CPI,4,0.5966666666666667,1.9720670391061448,0.1,0.25,0.9
SPH+CPI,5,0.6366666666666667,2.162303664921466,0.1,0.25,0.9
SPH+CPI,6,0.6933333333333334,2.4759615384615383,0.1,0.25,0.9
SPH+CPI,7,0.7233333333333334,2.6635944700460827,0.1,0.25,0.9
SPH+CPI,8,0.7366666666666667,2.760180995475113,0.1,0.25,0.9
SPH+CPI,9,0.7566666666666667,2.9251101321585904,0.1,0.25,0.9
SPH+CPI,10,0.77,3.0476190476190474,0.1,0.25,0.9
SPH+CPI,1,0.37,1.0,0.1,0.3,0.7
SPH+CPI,2,0.5233333333333333,1.2929936305732483,0.1,0.3,0.7
SPH+CPI,3,0.6033333333333334,1.5193370165745856,0.1,0.3,0.7
SPH+CPI,4,0.6666666666666666,1.755,0.1,0.3,0.7
SPH+CPI,5,0.6933333333333334,1.8798076923076923,0.1,0.3,0.7
SPH+CPI,6,0.7133333333333334,1.9953271028037385,0.1,0.3,0.7
SPH+CPI,7,0.7333333333333333,2.131818181818182,0.1,0.3,0.7
SPH+CPI,8,0.76,2.3377192982456143,0.1,0.3,0.7
SPH+CPI,9,0.77,2.4242424242424243,0.1,0.3,0.7
SPH+CPI,10,0.79,2.6160337552742616,0.1,0.3,0.7
SPH+CPI,1,0.3533333333333333,1.0,0.1,0.3,0.75
SPH+CPI,2,0.51,1.30718954248366,0.1,0.3,0.75
SPH+CPI,3,0.5966666666666667,1.5530726256983238,0.1,0.3,0.75
SPH+CPI,4,0.6566666666666666,1.7766497461928934,0.1,0.3,0.75
SPH+CPI,5,0.6666666666666666,1.825,0.1,0.3,0.75
SPH+CPI,6,0.6933333333333334,1.9855769230769231,0.1,0.3,0.75
SPH+CPI,7,0.7366666666666667,2.28054298642534,0.1,0.3,0.75
SPH+CPI,8,0.7566666666666667,2.4317180616740086,0.1,0.3,0.75
SPH+CPI,9,0.7666666666666667,2.5173913043478264,0.1,0.3,0.75
SPH+CPI,10,0.7866666666666666,2.7076271186440684,0.1,0.3,0.75
SPH+CPI,1,0.3733333333333333,1.0,0.1,0.3,0.8
SPH+CPI,2,0.51,1.2679738562091505,0.1,0.3,0.8
SPH+CPI,3,0.5733333333333334,1.4593023255813953,0.1,0.3,0.8
SPH+CPI,4,0.6233333333333333,1.6631016042780749,0.1,0.3,0.8
SPH+CPI,5,0.6733333333333333,1.9108910891089108,0.1,0.3,0.8
SPH+CPI,6,0.7033333333333334,2.085308056872038,0.1,0.3,0.8
SPH+CPI,7,0.7266666666666667,2.243119266055046,0.1,0.3,0.8
SPH+CPI,8,0.75,2.4222222222222216,0.1,0.3,0.8
SPH+CPI,9,0.7733333333333333,2.6206896551724137,0.1,0.3,0.8
SPH+CPI,1,0.34,1.0,0.1,0.3,0.85
SPH+CPI,2,0.4833333333333333,1.296551724137931,0.1,0.3,0.85
SPH+CPI,3,0.5533333333333333,1.5120481927710845,0.1,0.3,0.85
SPH+CPI,4,0.6166666666666667,1.7675675675675675,0.1,0.3,0.85
SPH+CPI,5,0.6633333333333333,1.99497487437186,0.1,0.3,0.85
SPH+CPI,6,0.7,2.204761904761905,0.1,0.3,0.85
SPH+CPI,7,0.72,2.337962962962963,0.1,0.3,0.85
SPH+CPI,8,0.7333333333333333,2.440909090909091,0.1,0.3,0.85
SPH+CPI,9,0.7533333333333333,2.6150442477876106,0.1,0.3,0.85
SPH+CPI,1,0.28,1.0,0.1,0.3,0.9
SPH+CPI,2,0.42,1.3333333333333333,0.1,0.3,0.9
SPH+CPI,3,0.5166666666666667,1.6451612903225807,0.1,0.3,0.9
SPH+CPI,4,0.5966666666666667,1.960893854748604,0.1,0.3,0.9
SPH+CPI,5,0.6366666666666667,2.1518324607329844,0.1,0.3,0.9
SPH+CPI,6,0.6933333333333334,2.4663461538461537,0.1,0.3,0.9
SPH+CPI,7,0.7233333333333334,2.6543778801843323,0.1,0.3,0.9
SPH+CPI,8,0.7366666666666667,2.751131221719457,0.1,0.3,0.9
SPH+CPI,9,0.7566666666666667,2.9162995594713657,0.1,0.3,0.9
SPH+CPI,10,0.77,3.0389610389610384,0.1,0.3,0.9
SPH+CPI,1,0.3633333333333333,1.0,0.1,0.35,0.7
SPH+CPI,2,0.51,1.2875816993464049,0.1,0.35,0.7
SPH+CPI,3,0.6066666666666667,1.5604395604395604,0.1,0.35,0.7
SPH+CPI,4,0.6666666666666666,1.78,0.1,0.35,0.7
SPH+CPI,5,0.6866666666666666,1.8737864077669903,0.1,0.35,0.7
SPH+CPI,6,0.7033333333333334,1.971563981042654,0.1,0.35,0.7
SPH+CPI,7,0.7366666666666667,2.1990950226244346,0.1,0.35,0.7
SPH+CPI,8,0.7666666666666667,2.42608695652174,0.1,0.35,0.7
SPH+CPI,9,0.7833333333333333,2.5659574468085107,0.1,0.35,0.7
SPH+CPI,10,0.8066666666666666,2.78099173553719,0.1,0.35,0.7
SPH+CPI,1,0.3533333333333333,1.0,0.1,0.35,0.75
SPH+CPI,2,0.5133333333333333,1.3116883116883118,0.1,0.35,0.75
SPH+CPI,3,0.6066666666666667,1.5714285714285714,0.1,0.35,0.75
SPH+CPI,4,0.6666666666666666,1.79,0.1,0.35,0.75
SPH+CPI,5,0.6766666666666666,1.8374384236453205,0.1,0.35,0.75
SPH+CPI,6,0.6933333333333334,1.9375,0.1,0.35,0.75
SPH+CPI,7,0.7433333333333333,2.2780269058295963,0.1,0.35,0.75
SPH+CPI,8,0.77,2.4761904761904763,0.1,0.35,0.75
SPH+CPI,9,0.7866666666666666,2.614406779661017,0.1,0.35,0.75
SPH+CPI,10,0.8033333333333333,2.767634854771784,0.1,0.35,0.75
SPH+CPI,1,0.38,1.0,0.1,0.35,0.8
SPH+CPI,2,0.5166666666666667,1.2645161290322582,0.1,0.35,0.8
