Method,R_e,A@e,RA@e,max info loss,gini threshold,p value
SPH+CPI,3,0.24,1.8333333333333333,0.15,0.2,0.8
SPH+CPI,4,0.2833333333333333,2.164705882352941,0.15,0.2,0.8
SPH+CPI,5,0.3433333333333333,2.6601941747572817,0.15,0.2,0.8
SPH+CPI,6,0.4066666666666667,3.180327868852459,0.15,0.2,0.8
SPH+CPI,7,0.4566666666666666,3.5985401459854014,0.15,0.2,0.8
SPH+CPI,8,0.49,3.8979591836734695,0.15,0.2,0.8
SPH+CPI,9,0.5166666666666667,4.161290322580645,0.15,0.2,0.8
SPH+CPI,10,0.5433333333333333,4.447852760736196,0.15,0.2,0.8
SPH+CPI,1,0.0933333333333333,1.0,0.15,0.2,0.85
SPH+CPI,2,0.1866666666666666,1.5,0.15,0.2,0.85
SPH+CPI,3,0.24,1.8333333333333333,0.15,0.2,0.85
SPH+CPI,4,0.2833333333333333,2.164705882352941,0.15,0.2,0.85
SPH+CPI,5,0.3433333333333333,2.6601941747572817,0.15,0.2,0.85
SPH+CPI,6,0.4066666666666667,3.180327868852459,0.15,0.2,0.85
SPH+CPI,7,0.4566666666666666,3.5985401459854014,0.15,0.2,0.85
SPH+CPI,8,0.49,3.8979591836734695,0.15,0.2,0.85
SPH+CPI,9,0.5166666666666667,4.161290322580645,0.15,0.2,0.85
SPH+CPI,10,0.5433333333333333,4.447852760736196,0.15,0.2,0.85
SPH+CPI,1,0.0933333333333333,1.0,0.15,0.2,0.9
SPH+CPI,2,0.1766666666666666,1.471698113207547,0.15,0.2,0.9
SPH+CPI,3,0.2333333333333333,1.8428571428571427,0.15,0.2,0.9
SPH+CPI,4,0.28,2.202380952380953,0.15,0.2,0.9
SPH+CPI,5,0.3466666666666667,2.7403846153846154,0.15,0.2,0.9
SPH+CPI,6,0.41,3.2439024390243905,0.15,0.2,0.9
SPH+CPI,7,0.4666666666666667,3.7,0.15,0.2,0.9
SPH+CPI,8,0.5,3.986666666666667,0.15,0.2,0.9
SPH+CPI,9,0.5266666666666666,4.2405063291139244,0.15,0.2,0.9
SPH+CPI,10,0.55,4.484848484848484,0.15,0.2,0.9
SPH+CPI,1,0.0966666666666666,1.0,0.15,0.25,0.7
SPH+CPI,2,0.1866666666666666,1.4821428571428572,0.15,0.25,0.7
SPH+CPI,3,0.2466666666666666,1.8513513513513515,0.15,0.25,0.7
SPH+CPI,4,0.3,2.2333333333333334,0.15,0.25,0.7
SPH+CPI,5,0.36,2.6944444444444446,0.15,0.25,0.7
SPH+CPI,6,0.4266666666666667,3.2109375,0.15,0.25,0.7
SPH+CPI,7,0.46,3.4855072463768115,0.15,0.25,0.7
SPH+CPI,8,0.49,3.761904761904762,0.15,0.25,0.7
SPH+CPI,9,0.5133333333333333,4.0,0.15,0.25,0.7
SPH+CPI,10,0.5366666666666666,4.260869565217392,0.15,0.25,0.7
SPH+CPI,1,0.0966666666666666,1.0,0.15,0.25,0.75
SPH+CPI,2,0.1866666666666666,1.4821428571428572,0.15,0.25,0.75
SPH+CPI,3,0.2466666666666666,1.8513513513513515,0.15,0.25,0.75
SPH+CPI,4,0.3,2.2333333333333334,0.15,0.25,0.75
SPH+CPI,5,0.36,2.6944444444444446,0.15,0.25,0.75
SPH+CPI,6,0.4266666666666667,3.2109375,0.15,0.25,0.75
SPH+CPI,7,0.46,3.4855072463768115,0.15,0.25,0.75
SPH+CPI,8,0.49,3.761904761904762,0.15,0.25,0.75
SPH+CPI,9,0.5133333333333333,4.0,0.15,0.25,0.75
SPH+CPI,10,0.5366666666666666,4.260869565217392,0.15,0.25,0.75
SPH+CPI,1,0.0966666666666666,1.0,0.15,0.25,0.8
SPH+CPI,2,0.1866666666666666,1.4821428571428572,0.15,0.25,0.8
